category,schema,object,subobject,local_state,remote_state,status,severity,source_migration,details,recommended_action
column,public,alunos,aviso1,present,present,EQUIVALENT,info,data_type: local_raw=date remote_raw=date local_norm=date remote_norm=date local_hash=7c959163 remote_hash=7c959163; udt_name: local_raw=date remote_raw=date local_norm=date remote_norm=date local_hash=7c959163 remote_hash=7c959163; is_nullable: local_raw=YES remote_raw=YES local_norm=YES remote_norm=YES local_hash=b8836b6 remote_hash=b8836b6; column_default: local_raw=<null> remote_raw=null local_norm=null remote_norm=null local_hash=7c9b6140 remote_hash=7c9b6140; ordinal_position: local_raw=9 remote_raw=9 local_norm=9 remote_norm=9 local_hash=2b5de remote_hash=2b5de,No action.,20260716090000_baseline_aruka_v1.sql
column,public,alunos,aviso7,present,present,EQUIVALENT,info,data_type: local_raw=date remote_raw=date local_norm=date remote_norm=date local_hash=7c959163 remote_hash=7c959163; udt_name: local_raw=date remote_raw=date local_norm=date remote_norm=date local_hash=7c959163 remote_hash=7c959163; is_nullable: local_raw=YES remote_raw=YES local_norm=YES remote_norm=YES local_hash=b8836b6 remote_hash=b8836b6; column_default: local_raw=<null> remote_raw=null local_norm=null remote_norm=null local_hash=7c9b6140 remote_hash=7c9b6140; ordinal_position: local_raw=8 remote_raw=8 local_norm=8 remote_norm=8 local_hash=2b5dd remote_hash=2b5dd,No action.,20260716090000_baseline_aruka_v1.sql
column,public,alunos,created_at,present,present,NULLABILITY_DIFFERENT,critical,data_type: local_raw=timestamp with time zone remote_raw=timestamp with time zone local_norm=timestamptz remote_norm=timestamptz local_hash=7acf37c7 remote_hash=7acf37c7; udt_name: local_raw=timestamptz remote_raw=timestamptz local_norm=timestamptz remote_norm=timestamptz local_hash=7acf37c7 remote_hash=7acf37c7; is_nullable: local_raw=NO remote_raw=YES local_norm=NO remote_norm=YES local_hash=5974a2 remote_hash=b8836b6; column_default: local_raw=now() remote_raw=now() local_norm=now() remote_norm=now() local_hash=1004652a remote_hash=1004652a; ordinal_position: local_raw=16 remote_raw=16 local_norm=16 remote_norm=16 local_hash=5970cc remote_hash=5970cc,Treat nullability drift as material.,20260716090000_baseline_aruka_v1.sql
column,public,alunos,data_pagamento,present,present,EQUIVALENT,info,data_type: local_raw=date remote_raw=date local_norm=date remote_norm=date local_hash=7c959163 remote_hash=7c959163; udt_name: local_raw=date remote_raw=date local_norm=date remote_norm=date local_hash=7c959163 remote_hash=7c959163; is_nullable: local_raw=YES remote_raw=YES local_norm=YES remote_norm=YES local_hash=b8836b6 remote_hash=b8836b6; column_default: local_raw=<null> remote_raw=null local_norm=null remote_norm=null local_hash=7c9b6140 remote_hash=7c9b6140; ordinal_position: local_raw=14 remote_raw=14 local_norm=14 remote_norm=14 local_hash=5970ca remote_hash=5970ca,No action.,20260716090000_baseline_aruka_v1.sql
column,public,alunos,id,present,present,EQUIVALENT,info,data_type: local_raw=uuid remote_raw=uuid local_norm=uuid remote_norm=uuid local_hash=7c9f377c remote_hash=7c9f377c; udt_name: local_raw=uuid remote_raw=uuid local_norm=uuid remote_norm=uuid local_hash=7c9f377c remote_hash=7c9f377c; is_nullable: local_raw=NO remote_raw=NO local_norm=NO remote_norm=NO local_hash=5974a2 remote_hash=5974a2; column_default: local_raw=gen_random_uuid() remote_raw=gen_random_uuid() local_norm=gen_random_uuid() remote_norm=gen_random_uuid() local_hash=e283166 remote_hash=e283166; ordinal_position: local_raw=1 remote_raw=1 local_norm=1 remote_norm=1 local_hash=2b5d6 remote_hash=2b5d6,No action.,20260716090000_baseline_aruka_v1.sql
column,public,alunos,inicio,present,present,NULLABILITY_DIFFERENT,critical,data_type: local_raw=date remote_raw=date local_norm=date remote_norm=date local_hash=7c959163 remote_hash=7c959163; udt_name: local_raw=date remote_raw=date local_norm=date remote_norm=date local_hash=7c959163 remote_hash=7c959163; is_nullable: local_raw=NO remote_raw=YES local_norm=NO remote_norm=YES local_hash=5974a2 remote_hash=b8836b6; column_default: local_raw=<null> remote_raw=null local_norm=null remote_norm=null local_hash=7c9b6140 remote_hash=7c9b6140; ordinal_position: local_raw=6 remote_raw=6 local_norm=6 remote_norm=6 local_hash=2b5db remote_hash=2b5db,Treat nullability drift as material.,20260716090000_baseline_aruka_v1.sql
column,public,alunos,nascimento,present,present,EQUIVALENT,info,data_type: local_raw=date remote_raw=date local_norm=date remote_norm=date local_hash=7c959163 remote_hash=7c959163; udt_name: local_raw=date remote_raw=date local_norm=date remote_norm=date local_hash=7c959163 remote_hash=7c959163; is_nullable: local_raw=YES remote_raw=YES local_norm=YES remote_norm=YES local_hash=b8836b6 remote_hash=b8836b6; column_default: local_raw=<null> remote_raw=null local_norm=null remote_norm=null local_hash=7c9b6140 remote_hash=7c9b6140; ordinal_position: local_raw=5 remote_raw=5 local_norm=5 remote_norm=5 local_hash=2b5da remote_hash=2b5da,No action.,20260716090000_baseline_aruka_v1.sql
column,public,alunos,nome,present,present,EQUIVALENT,info,data_type: local_raw=text remote_raw=text local_norm=text remote_norm=text local_hash=7c9e690a remote_hash=7c9e690a; udt_name: local_raw=text remote_raw=text local_norm=text remote_norm=text local_hash=7c9e690a remote_hash=7c9e690a; is_nullable: local_raw=NO remote_raw=NO local_norm=NO remote_norm=NO local_hash=5974a2 remote_hash=5974a2; column_default: local_raw=<null> remote_raw=null local_norm=null remote_norm=null local_hash=7c9b6140 remote_hash=7c9b6140; ordinal_position: local_raw=3 remote_raw=3 local_norm=3 remote_norm=3 local_hash=2b5d8 remote_hash=2b5d8,No action.,20260716090000_baseline_aruka_v1.sql
column,public,alunos,observacoes,present,present,NULLABILITY_DIFFERENT,critical,data_type: local_raw=text remote_raw=text local_norm=text remote_norm=text local_hash=7c9e690a remote_hash=7c9e690a; udt_name: local_raw=text remote_raw=text local_norm=text remote_norm=text local_hash=7c9e690a remote_hash=7c9e690a; is_nullable: local_raw=NO remote_raw=YES local_norm=NO remote_norm=YES local_hash=5974a2 remote_hash=b8836b6; column_default: local_raw=''::text remote_raw=null local_norm='' remote_norm=null local_hash=596f73 remote_hash=7c9b6140; ordinal_position: local_raw=15 remote_raw=15 local_norm=15 remote_norm=15 local_hash=5970cb remote_hash=5970cb,Treat nullability drift as material.,20260716090000_baseline_aruka_v1.sql
column,public,alunos,pagamento_recebido,present,present,NULLABILITY_DIFFERENT,critical,data_type: local_raw=boolean remote_raw=boolean local_norm=bool remote_norm=bool local_hash=7c94b391 remote_hash=7c94b391; udt_name: local_raw=bool remote_raw=bool local_norm=bool remote_norm=bool local_hash=7c94b391 remote_hash=7c94b391; is_nullable: local_raw=NO remote_raw=YES local_norm=NO remote_norm=YES local_hash=5974a2 remote_hash=b8836b6; column_default: local_raw=false remote_raw=false local_norm=false remote_norm=false local_hash=f6bcef0 remote_hash=f6bcef0; ordinal_position: local_raw=13 remote_raw=13 local_norm=13 remote_norm=13 local_hash=5970c9 remote_hash=5970c9,Treat nullability drift as material.,20260716090000_baseline_aruka_v1.sql
column,public,alunos,plano,present,present,NULLABILITY_DIFFERENT,critical,data_type: local_raw=text remote_raw=text local_norm=text remote_norm=text local_hash=7c9e690a remote_hash=7c9e690a; udt_name: local_raw=text remote_raw=text local_norm=text remote_norm=text local_hash=7c9e690a remote_hash=7c9e690a; is_nullable: local_raw=NO remote_raw=YES local_norm=NO remote_norm=YES local_hash=5974a2 remote_hash=b8836b6; column_default: local_raw=<null> remote_raw=null local_norm=null remote_norm=null local_hash=7c9b6140 remote_hash=7c9b6140; ordinal_position: local_raw=10 remote_raw=10 local_norm=10 remote_norm=10 local_hash=5970c6 remote_hash=5970c6,Treat nullability drift as material.,20260716090000_baseline_aruka_v1.sql
column,public,alunos,status,present,present,NULLABILITY_DIFFERENT,critical,data_type: local_raw=text remote_raw=text local_norm=text remote_norm=text local_hash=7c9e690a remote_hash=7c9e690a; udt_name: local_raw=text remote_raw=text local_norm=text remote_norm=text local_hash=7c9e690a remote_hash=7c9e690a; is_nullable: local_raw=NO remote_raw=YES local_norm=NO remote_norm=YES local_hash=5974a2 remote_hash=b8836b6; column_default: local_raw='Ativo'::text remote_raw='Ativo'::text local_norm='ativo' remote_norm='ativo' local_hash=a891f676 remote_hash=a891f676; ordinal_position: local_raw=12 remote_raw=12 local_norm=12 remote_norm=12 local_hash=5970c8 remote_hash=5970c8,Treat nullability drift as material.,20260716090000_baseline_aruka_v1.sql
column,public,alunos,student_user_id,present,absent,LOCAL_ONLY,critical,20260730090000_student_identity_contract.sql,Object exists locally but not in remote evidence.,Do not repair this migration as applied until reconciled.
column,public,alunos,user_id,present,present,NULLABILITY_DIFFERENT,critical,data_type: local_raw=uuid remote_raw=uuid local_norm=uuid remote_norm=uuid local_hash=7c9f377c remote_hash=7c9f377c; udt_name: local_raw=uuid remote_raw=uuid local_norm=uuid remote_norm=uuid local_hash=7c9f377c remote_hash=7c9f377c; is_nullable: local_raw=NO remote_raw=YES local_norm=NO remote_norm=YES local_hash=5974a2 remote_hash=b8836b6; column_default: local_raw=<null> remote_raw=null local_norm=null remote_norm=null local_hash=7c9b6140 remote_hash=7c9b6140; ordinal_position: local_raw=2 remote_raw=2 local_norm=2 remote_norm=2 local_hash=2b5d7 remote_hash=2b5d7,Treat nullability drift as material.,20260716090000_baseline_aruka_v1.sql
column,public,alunos,valor,present,present,NULLABILITY_DIFFERENT,critical,data_type: local_raw=numeric remote_raw=numeric local_norm=numeric remote_norm=numeric local_hash=301f0df8 remote_hash=301f0df8; udt_name: local_raw=numeric remote_raw=numeric local_norm=numeric remote_norm=numeric local_hash=301f0df8 remote_hash=301f0df8; is_nullable: local_raw=NO remote_raw=YES local_norm=NO remote_norm=YES local_hash=5974a2 remote_hash=b8836b6; column_default: local_raw=0 remote_raw=null local_norm=0 remote_norm=null local_hash=2b5d5 remote_hash=7c9b6140; ordinal_position: local_raw=11 remote_raw=11 local_norm=11 remote_norm=11 local_hash=5970c7 remote_hash=5970c7,Treat nullability drift as material.,20260716090000_baseline_aruka_v1.sql
column,public,alunos,vencimento,present,present,EQUIVALENT,info,data_type: local_raw=date remote_raw=date local_norm=date remote_norm=date local_hash=7c959163 remote_hash=7c959163; udt_name: local_raw=date remote_raw=date local_norm=date remote_norm=date local_hash=7c959163 remote_hash=7c959163; is_nullable: local_raw=YES remote_raw=YES local_norm=YES remote_norm=YES local_hash=b8836b6 remote_hash=b8836b6; column_default: local_raw=<null> remote_raw=null local_norm=null remote_norm=null local_hash=7c9b6140 remote_hash=7c9b6140; ordinal_position: local_raw=7 remote_raw=7 local_norm=7 remote_norm=7 local_hash=2b5dc remote_hash=2b5dc,No action.,20260716090000_baseline_aruka_v1.sql
column,public,alunos,whatsapp,present,present,NULLABILITY_DIFFERENT,critical,data_type: local_raw=text remote_raw=text local_norm=text remote_norm=text local_hash=7c9e690a remote_hash=7c9e690a; udt_name: local_raw=text remote_raw=text local_norm=text remote_norm=text local_hash=7c9e690a remote_hash=7c9e690a; is_nullable: local_raw=NO remote_raw=YES local_norm=NO remote_norm=YES local_hash=5974a2 remote_hash=b8836b6; column_default: local_raw=<null> remote_raw=null local_norm=null remote_norm=null local_hash=7c9b6140 remote_hash=7c9b6140; ordinal_position: local_raw=4 remote_raw=4 local_norm=4 remote_norm=4 local_hash=2b5d9 remote_hash=2b5d9,Treat nullability drift as material.,20260716090000_baseline_aruka_v1.sql
column,public,anamneses,agua,present,present,COLUMN_ORDER_DIFFERENT_NON_MATERIAL,informational,data_type: local_raw=text remote_raw=text local_norm=text remote_norm=text local_hash=7c9e690a remote_hash=7c9e690a; udt_name: local_raw=text remote_raw=text local_norm=text remote_norm=text local_hash=7c9e690a remote_hash=7c9e690a; is_nullable: local_raw=NO remote_raw=NO local_norm=NO remote_norm=NO local_hash=5974a2 remote_hash=5974a2; column_default: local_raw=''::text remote_raw=''::text local_norm='' remote_norm='' local_hash=596f73 remote_hash=596f73; ordinal_position: local_raw=29 remote_raw=23 local_norm=29 remote_norm=23 local_hash=5970f0 remote_hash=5970ea,Preserve for diagnostics; do not block repair by column order alone.,20260716090000_baseline_aruka_v1.sql
column,public,anamneses,alcool,present,present,COLUMN_ORDER_DIFFERENT_NON_MATERIAL,informational,data_type: local_raw=text remote_raw=text local_norm=text remote_norm=text local_hash=7c9e690a remote_hash=7c9e690a; udt_name: local_raw=text remote_raw=text local_norm=text remote_norm=text local_hash=7c9e690a remote_hash=7c9e690a; is_nullable: local_raw=NO remote_raw=NO local_norm=NO remote_norm=NO local_hash=5974a2 remote_hash=5974a2; column_default: local_raw=''::text remote_raw=''::text local_norm='' remote_norm='' local_hash=596f73 remote_hash=596f73; ordinal_position: local_raw=30 remote_raw=24 local_norm=30 remote_norm=24 local_hash=597108 remote_hash=5970eb,Preserve for diagnostics; do not block repair by column order alone.,20260716090000_baseline_aruka_v1.sql
column,public,anamneses,aluno_id,present,present,EQUIVALENT,info,data_type: local_raw=uuid remote_raw=uuid local_norm=uuid remote_norm=uuid local_hash=7c9f377c remote_hash=7c9f377c; udt_name: local_raw=uuid remote_raw=uuid local_norm=uuid remote_norm=uuid local_hash=7c9f377c remote_hash=7c9f377c; is_nullable: local_raw=NO remote_raw=NO local_norm=NO remote_norm=NO local_hash=5974a2 remote_hash=5974a2; column_default: local_raw=<null> remote_raw=null local_norm=null remote_norm=null local_hash=7c9b6140 remote_hash=7c9b6140; ordinal_position: local_raw=3 remote_raw=3 local_norm=3 remote_norm=3 local_hash=2b5d8 remote_hash=2b5d8,No action.,20260716090000_baseline_aruka_v1.sql
column,public,anamneses,cirurgia,present,present,EQUIVALENT,info,data_type: local_raw=text remote_raw=text local_norm=text remote_norm=text local_hash=7c9e690a remote_hash=7c9e690a; udt_name: local_raw=text remote_raw=text local_norm=text remote_norm=text local_hash=7c9e690a remote_hash=7c9e690a; is_nullable: local_raw=NO remote_raw=NO local_norm=NO remote_norm=NO local_hash=5974a2 remote_hash=5974a2; column_default: local_raw=''::text remote_raw=''::text local_norm='' remote_norm='' local_hash=596f73 remote_hash=596f73; ordinal_position: local_raw=11 remote_raw=11 local_norm=11 remote_norm=11 local_hash=5970c7 remote_hash=5970c7,No action.,20260716090000_baseline_aruka_v1.sql
column,public,anamneses,compulsao,present,present,COLUMN_ORDER_DIFFERENT_NON_MATERIAL,informational,data_type: local_raw=text remote_raw=text local_norm=text remote_norm=text local_hash=7c9e690a remote_hash=7c9e690a; udt_name: local_raw=text remote_raw=text local_norm=text remote_norm=text local_hash=7c9e690a remote_hash=7c9e690a; is_nullable: local_raw=NO remote_raw=NO local_norm=NO remote_norm=NO local_hash=5974a2 remote_hash=5974a2; column_default: local_raw=''::text remote_raw=''::text local_norm='' remote_norm='' local_hash=596f73 remote_hash=596f73; ordinal_position: local_raw=37 remote_raw=31 local_norm=37 remote_norm=31 local_hash=59710f remote_hash=597109,Preserve for diagnostics; do not block repair by column order alone.,20260716090000_baseline_aruka_v1.sql
column,public,anamneses,created_at,present,present,COLUMN_ORDER_DIFFERENT_NON_MATERIAL,informational,data_type: local_raw=timestamp with time zone remote_raw=timestamp with time zone local_norm=timestamptz remote_norm=timestamptz local_hash=7acf37c7 remote_hash=7acf37c7; udt_name: local_raw=timestamptz remote_raw=timestamptz local_norm=timestamptz remote_norm=timestamptz local_hash=7acf37c7 remote_hash=7acf37c7; is_nullable: local_raw=NO remote_raw=NO local_norm=NO remote_norm=NO local_hash=5974a2 remote_hash=5974a2; column_default: local_raw=now() remote_raw=now() local_norm=now() remote_norm=now() local_hash=1004652a remote_hash=1004652a; ordinal_position: local_raw=43 remote_raw=37 local_norm=43 remote_norm=37 local_hash=59712c remote_hash=59710f,Preserve for diagnostics; do not block repair by column order alone.,20260716090000_baseline_aruka_v1.sql
column,public,anamneses,dias_disponiveis,present,present,EQUIVALENT,info,data_type: local_raw=text remote_raw=text local_norm=text remote_norm=text local_hash=7c9e690a remote_hash=7c9e690a; udt_name: local_raw=text remote_raw=text local_norm=text remote_norm=text local_hash=7c9e690a remote_hash=7c9e690a; is_nullable: local_raw=NO remote_raw=NO local_norm=NO remote_norm=NO local_hash=5974a2 remote_hash=5974a2; column_default: local_raw=''::text remote_raw=''::text local_norm='' remote_norm='' local_hash=596f73 remote_hash=596f73; ordinal_position: local_raw=16 remote_raw=16 local_norm=16 remote_norm=16 local_hash=5970cc remote_hash=5970cc,No action.,20260716090000_baseline_aruka_v1.sql
column,public,anamneses,dieta,present,present,COLUMN_ORDER_DIFFERENT_NON_MATERIAL,informational,data_type: local_raw=text remote_raw=text local_norm=text remote_norm=text local_hash=7c9e690a remote_hash=7c9e690a; udt_name: local_raw=text remote_raw=text local_norm=text remote_norm=text local_hash=7c9e690a remote_hash=7c9e690a; is_nullable: local_raw=NO remote_raw=NO local_norm=NO remote_norm=NO local_hash=5974a2 remote_hash=5974a2; column_default: local_raw=''::text remote_raw=''::text local_norm='' remote_norm='' local_hash=596f73 remote_hash=596f73; ordinal_position: local_raw=32 remote_raw=26 local_norm=32 remote_norm=26 local_hash=59710a remote_hash=5970ed,Preserve for diagnostics; do not block repair by column order alone.,20260716090000_baseline_aruka_v1.sql
