priority,security_impact,data_impact,category,schema,object,subobject,status,severity,source_migration,local_state,remote_state,details,evidence_quality,likely_cause,recommended_strategy,requires_remote_change,requires_history_alignment,manual_review_status
P1,REVIEW_REQUIRED,LOW,function,public,get_my_student_workouts,,LOCAL_OVERLOAD_ONLY,critical,20260730090000_student_identity_contract.sql,present,absent,Object exists locally but not in remote evidence.,SIGNATURE_AWARE_FOR_FUNCTIONS_PARTIAL_FOR_GRANTS,Function signature exists on only one side or remote evidence has overload gap.,Review object-specific diff and design incremental reconciliation only after evidence collection.,true,true,PENDING_MANUAL_REVIEW
P1,REVIEW_REQUIRED,LOW,function,public,vincular_aluno_usuario,"p_aluno_id uuid, p_student_user_id uuid",LOCAL_OVERLOAD_ONLY,critical,20260730090000_student_identity_contract.sql,present,absent,Object exists locally but not in remote evidence.,SIGNATURE_AWARE_FOR_FUNCTIONS_PARTIAL_FOR_GRANTS,Function signature exists on only one side or remote evidence has overload gap.,Review object-specific diff and design incremental reconciliation only after evidence collection.,true,true,PENDING_MANUAL_REVIEW
P1,REVIEW_REQUIRED,LOW,function_grant,public,desvincular_aluno_usuario,authenticated.execute,LOCAL_ONLY,critical,20260730090000_student_identity_contract.sql,present,absent,"Function grant exists locally but not in remote evidence. CSV lacks function arguments/specific_name, so overload match is partial.",PARTIAL_ROUTINE_NAME_ONLY,Remote privilege differs from local baseline/grant contract.,"Classify platform role versus application role, then reconcile grants.",true,true,PENDING_MANUAL_REVIEW
P1,REVIEW_REQUIRED,LOW,function_grant,public,desvincular_aluno_usuario,postgres.execute,LOCAL_ONLY,critical,20260730090000_student_identity_contract.sql,present,absent,"Function grant exists locally but not in remote evidence. CSV lacks function arguments/specific_name, so overload match is partial.",PARTIAL_ROUTINE_NAME_ONLY,Remote privilege differs from local baseline/grant contract.,"Classify platform role versus application role, then reconcile grants.",true,true,PENDING_MANUAL_REVIEW
P1,REVIEW_REQUIRED,LOW,function_grant,public,get_my_student_workouts,authenticated.execute,LOCAL_ONLY,critical,20260730090000_student_identity_contract.sql,present,absent,"Function grant exists locally but not in remote evidence. CSV lacks function arguments/specific_name, so overload match is partial.",PARTIAL_ROUTINE_NAME_ONLY,Remote privilege differs from local baseline/grant contract.,"Classify platform role versus application role, then reconcile grants.",true,true,PENDING_MANUAL_REVIEW
P1,REVIEW_REQUIRED,LOW,function_grant,public,get_my_student_workouts,postgres.execute,LOCAL_ONLY,critical,20260730090000_student_identity_contract.sql,present,absent,"Function grant exists locally but not in remote evidence. CSV lacks function arguments/specific_name, so overload match is partial.",PARTIAL_ROUTINE_NAME_ONLY,Remote privilege differs from local baseline/grant contract.,"Classify platform role versus application role, then reconcile grants.",true,true,PENDING_MANUAL_REVIEW
P1,REVIEW_REQUIRED,LOW,function_grant,public,vincular_aluno_usuario,authenticated.execute,LOCAL_ONLY,critical,20260730090000_student_identity_contract.sql,present,absent,"Function grant exists locally but not in remote evidence. CSV lacks function arguments/specific_name, so overload match is partial.",PARTIAL_ROUTINE_NAME_ONLY,Remote privilege differs from local baseline/grant contract.,"Classify platform role versus application role, then reconcile grants.",true,true,PENDING_MANUAL_REVIEW
P1,REVIEW_REQUIRED,LOW,function_grant,public,vincular_aluno_usuario,postgres.execute,LOCAL_ONLY,critical,20260730090000_student_identity_contract.sql,present,absent,"Function grant exists locally but not in remote evidence. CSV lacks function arguments/specific_name, so overload match is partial.",PARTIAL_ROUTINE_NAME_ONLY,Remote privilege differs from local baseline/grant contract.,"Classify platform role versus application role, then reconcile grants.",true,true,PENDING_MANUAL_REVIEW
P1,LOW,REVIEW_REQUIRED,index,public,alunos,alunos_student_user_id_idx,LOCAL_ONLY,critical,20260730090000_student_identity_contract.sql,present,absent,Object exists locally but not in remote evidence.,CATALOG_CSV_AND_LOCAL_CATALOG,Schema contract differs after safe normalization.,Review object-specific diff and design incremental reconciliation only after evidence collection.,true,true,PENDING_MANUAL_REVIEW
P1,LOW,REVIEW_REQUIRED,index,public,alunos,alunos_student_user_id_uidx,LOCAL_ONLY,critical,20260730090000_student_identity_contract.sql,present,absent,Object exists locally but not in remote evidence.,CATALOG_CSV_AND_LOCAL_CATALOG,Schema contract differs after safe normalization.,Review object-specific diff and design incremental reconciliation only after evidence collection.,true,true,PENDING_MANUAL_REVIEW
P2,REVIEW_REQUIRED,HIGH,constraint,public,perfis,perfis_role_check,MATERIAL_DIFFERENCE,critical,"constraint_type: local_raw=c remote_raw=c local_norm=CHECK remote_norm=CHECK local_hash=ce413a3 remote_hash=ce413a3; definition: local_raw=CHECK ((role = ANY (ARRAY['admin'::text, 'user'::text, 'student'::text]))) remote_raw=CHECK (role = ANY (ARRAY['admin'::text, 'user'::text])) local_norm=check(role = any (array['admin', 'student', 'user'])) remote_norm=check(role = any (array['admin', 'user'])) local_hash=9bb295c4 remote_hash=1e5d0703",present,present,Constraint drift is material; review before reconciliation.,CATALOG_CSV_AND_LOCAL_CATALOG,Material constraint expression remains different after safe normalization.,Review object-specific diff and design incremental reconciliation only after evidence collection.,true,true,PENDING_MANUAL_REVIEW
P2,LOW,HIGH,constraint,public,treino_eventos,treino_eventos_metadata_object_check,MATERIAL_DIFFERENCE,critical,constraint_type: local_raw=c remote_raw=c local_norm=CHECK remote_norm=CHECK local_hash=ce413a3 remote_hash=ce413a3; definition: local_raw=CHECK (((metadata IS NULL) OR (jsonb_typeof(metadata) = 'object'::text))) remote_raw=CHECK (metadata IS NULL OR jsonb_typeof(metadata) = 'object'::text) local_norm=check((metadata is null) or (jsonb_typeof(metadata) = 'object')) remote_norm=check(metadata is null or jsonb_typeof(metadata) = 'object') local_hash=58e03bf5 remote_hash=3f3519b3,present,present,Constraint drift is material; review before reconciliation.,CATALOG_CSV_AND_LOCAL_CATALOG,Material constraint expression remains different after safe normalization.,Review object-specific diff and design incremental reconciliation only after evidence collection.,true,true,PENDING_MANUAL_REVIEW
P2,LOW,HIGH,constraint,public,treinos,treinos_lifecycle_dates_check,MATERIAL_DIFFERENCE,critical,constraint_type: local_raw=c remote_raw=c local_norm=CHECK remote_norm=CHECK local_hash=ce413a3 remote_hash=ce413a3; definition: local_raw=[len 228 hash e2ce4c0d] remote_raw=[len 214 hash b7bd6916] local_norm=[len 207 hash d24d5831] remote_norm=[len 195 hash e94a5a8b] local_hash=d24d5831 remote_hash=e94a5a8b,present,present,Constraint drift is material; review before reconciliation.,CATALOG_CSV_AND_LOCAL_CATALOG,Material constraint expression remains different after safe normalization.,Review object-specific diff and design incremental reconciliation only after evidence collection.,true,true,PENDING_MANUAL_REVIEW
P2,LOW,HIGH,constraint,public,treinos,treinos_template_origin_snapshot_object_check,MATERIAL_DIFFERENCE,critical,constraint_type: local_raw=c remote_raw=c local_norm=CHECK remote_norm=CHECK local_hash=ce413a3 remote_hash=ce413a3; definition: local_raw=CHECK (((template_origin_snapshot IS NULL) OR (jsonb_typeof(template_origin_snapshot) = 'object'::text))) remote_raw=CHECK (template_origin_snapshot IS NULL OR jsonb_typeof(template_origin_snapshot) = 'object'::text) local_norm=check((template_origin_snapshot is null) or (jsonb_typeof(template_origin_snapshot) = 'object')) remote_norm=check(template_origin_snapshot is null or jsonb_typeof(template_origin_snapshot) = 'object') local_hash=14b1ccf7 remote_hash=27839835,present,present,Constraint drift is material; review before reconciliation.,CATALOG_CSV_AND_LOCAL_CATALOG,Material constraint expression remains different after safe normalization.,Review object-specific diff and design incremental reconciliation only after evidence collection.,true,true,PENDING_MANUAL_REVIEW
P2,LOW,HIGH,constraint,public,treinos,treinos_template_origin_type_check,MATERIAL_DIFFERENCE,critical,"constraint_type: local_raw=c remote_raw=c local_norm=CHECK remote_norm=CHECK local_hash=ce413a3 remote_hash=ce413a3; definition: local_raw=CHECK (((template_origin_type IS NULL) OR (template_origin_type = ANY (ARRAY['official'::text, 'personal'::text])))) remote_raw=CHECK (template_origin_type IS NULL OR (template_origin_type = ANY (ARRAY['official'::text, 'personal'::text]))) local_norm=check((template_origin_type is null) or (template_origin_type = any (array['official', 'personal']))) remote_norm=check(template_origin_type is null or (template_origin_type = any (array['official', 'personal']))) local_hash=de5ddaac remote_hash=aac7151b",present,present,Constraint drift is material; review before reconciliation.,CATALOG_CSV_AND_LOCAL_CATALOG,Material constraint expression remains different after safe normalization.,Review object-specific diff and design incremental reconciliation only after evidence collection.,true,true,PENDING_MANUAL_REVIEW
P2,REVIEW_REQUIRED,LOW,function,public,aoe_idempotency_get_or_create,"p_id text, p_actor_id uuid, p_organization_id uuid, p_operation text, p_idempotency_key text, p_request_fingerprint text",BODY_DIFFERENT,critical,return_type: local_raw=jsonb remote_raw=jsonb local_norm=jsonb remote_norm=jsonb local_hash=fbe1be1 remote_hash=fbe1be1; security_definer: local_raw=true remote_raw=true local_norm=true remote_norm=true local_hash=7c9e9fe5 remote_hash=7c9e9fe5; volatility: local_raw=VOLATILE remote_raw=v local_norm=VOLATILE remote_norm=VOLATILE local_hash=51192625 remote_hash=51192625; definition: local_raw=[len 1087 hash 28872e48] remote_raw=[len 950 hash 2f57b34e] local_norm=[len 961 hash d608c583] remote_norm=[len 802 hash 3c58f6f8] local_hash=d608c583 remote_hash=3c58f6f8,present,present,Function body normalized hash differs.,CATALOG_CSV_AND_LOCAL_CATALOG,Schema contract differs after safe normalization.,Review object-specific diff and design incremental reconciliation only after evidence collection.,true,true,PENDING_MANUAL_REVIEW
P2,REVIEW_REQUIRED,LOW,function,public,set_workout_templates_updated_at,,BODY_DIFFERENT,critical,return_type: local_raw=trigger remote_raw=trigger local_norm=trigger remote_norm=trigger local_hash=f6b58819 remote_hash=f6b58819; security_definer: local_raw=false remote_raw=false local_norm=false remote_norm=false local_hash=f6bcef0 remote_hash=f6bcef0; volatility: local_raw=VOLATILE remote_raw=v local_norm=VOLATILE remote_norm=VOLATILE local_hash=51192625 remote_hash=51192625; definition: local_raw=[len 209 hash 3079dcd4] remote_raw=[len 185 hash 6fa132d] local_norm=function set_workout_templates_updated_at() returns trigger  set search_path to 'public' as $ begin new.updated_at = now(); return new; end; $ remote_norm=function set_workout_templates_updated_at() returns trigger  as $ begin new.updated_at = now(); return new; end; $ local_hash=22ec5017 remote_hash=b0e0fcd9,present,present,Function body normalized hash differs.,CATALOG_CSV_AND_LOCAL_CATALOG,Schema contract differs after safe normalization.,Review object-specific diff and design incremental reconciliation only after evidence collection.,true,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,function_grant,public,alterar_estado_treino,anon.execute,REMOTE_ONLY,critical,20260728030000_workout_delivery_integration_v1.sql,absent,present,"Function grant exists only in remote evidence. CSV lacks function arguments/specific_name, so overload match is partial.",PARTIAL_ROUTINE_NAME_ONLY,Remote privilege differs from local baseline/grant contract.,"Classify platform role versus application role, then reconcile grants.",false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,function_grant,public,alterar_estado_treino,authenticated.execute,PARTIALLY_VERIFIED,warning,20260728030000_workout_delivery_integration_v1.sql,present,present,routine_name-only grant match for authenticated.execute; overload signature not present in remote CSV.,PARTIAL_ROUTINE_NAME_ONLY,Remote CSV lacks function signature/specific_name.,Collect signature-aware read-only evidence.,false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,function_grant,public,alterar_estado_treino,postgres.execute,PARTIALLY_VERIFIED,warning,20260728030000_workout_delivery_integration_v1.sql,present,present,routine_name-only grant match for postgres.execute; overload signature not present in remote CSV.,PARTIAL_ROUTINE_NAME_ONLY,Remote CSV lacks function signature/specific_name.,Collect signature-aware read-only evidence.,false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,function_grant,public,alterar_estado_treino,service_role.execute,REMOTE_ONLY,warning,20260728030000_workout_delivery_integration_v1.sql,absent,present,"Function grant exists only in remote evidence. CSV lacks function arguments/specific_name, so overload match is partial.",PARTIAL_ROUTINE_NAME_ONLY,Remote privilege differs from local baseline/grant contract.,"Classify platform role versus application role, then reconcile grants.",false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,function_grant,public,aoe_idempotency_get_or_create,anon.execute,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,absent,present,"Function grant exists only in remote evidence. CSV lacks function arguments/specific_name, so overload match is partial.",PARTIAL_ROUTINE_NAME_ONLY,Remote privilege differs from local baseline/grant contract.,"Classify platform role versus application role, then reconcile grants.",false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,function_grant,public,aoe_idempotency_get_or_create,authenticated.execute,PARTIALLY_VERIFIED,warning,20260716090000_baseline_aruka_v1.sql,present,present,routine_name-only grant match for authenticated.execute; overload signature not present in remote CSV.,PARTIAL_ROUTINE_NAME_ONLY,Remote CSV lacks function signature/specific_name.,Collect signature-aware read-only evidence.,false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,function_grant,public,aoe_idempotency_get_or_create,postgres.execute,PARTIALLY_VERIFIED,warning,20260716090000_baseline_aruka_v1.sql,present,present,routine_name-only grant match for postgres.execute; overload signature not present in remote CSV.,PARTIAL_ROUTINE_NAME_ONLY,Remote CSV lacks function signature/specific_name.,Collect signature-aware read-only evidence.,false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,function_grant,public,aoe_idempotency_get_or_create,service_role.execute,PARTIALLY_VERIFIED,warning,20260716090000_baseline_aruka_v1.sql,present,present,routine_name-only grant match for service_role.execute; overload signature not present in remote CSV.,PARTIAL_ROUTINE_NAME_ONLY,Remote CSV lacks function signature/specific_name.,Collect signature-aware read-only evidence.,false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,function_grant,public,aoe_user_owns_student,anon.execute,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,absent,present,"Function grant exists only in remote evidence. CSV lacks function arguments/specific_name, so overload match is partial.",PARTIAL_ROUTINE_NAME_ONLY,Remote privilege differs from local baseline/grant contract.,"Classify platform role versus application role, then reconcile grants.",false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,function_grant,public,aoe_user_owns_student,authenticated.execute,PARTIALLY_VERIFIED,warning,20260716090000_baseline_aruka_v1.sql,present,present,routine_name-only grant match for authenticated.execute; overload signature not present in remote CSV.,PARTIAL_ROUTINE_NAME_ONLY,Remote CSV lacks function signature/specific_name.,Collect signature-aware read-only evidence.,false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,function_grant,public,aoe_user_owns_student,postgres.execute,PARTIALLY_VERIFIED,warning,20260716090000_baseline_aruka_v1.sql,present,present,routine_name-only grant match for postgres.execute; overload signature not present in remote CSV.,PARTIAL_ROUTINE_NAME_ONLY,Remote CSV lacks function signature/specific_name.,Collect signature-aware read-only evidence.,false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,function_grant,public,aoe_user_owns_student,service_role.execute,PARTIALLY_VERIFIED,warning,20260716090000_baseline_aruka_v1.sql,present,present,routine_name-only grant match for service_role.execute; overload signature not present in remote CSV.,PARTIAL_ROUTINE_NAME_ONLY,Remote CSV lacks function signature/specific_name.,Collect signature-aware read-only evidence.,false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,function_grant,public,entregar_treino,anon.execute,REMOTE_ONLY,critical,20260728030000_workout_delivery_integration_v1.sql,absent,present,"Function grant exists only in remote evidence. CSV lacks function arguments/specific_name, so overload match is partial.",PARTIAL_ROUTINE_NAME_ONLY,Remote privilege differs from local baseline/grant contract.,"Classify platform role versus application role, then reconcile grants.",false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,function_grant,public,entregar_treino,authenticated.execute,PARTIALLY_VERIFIED,warning,20260728030000_workout_delivery_integration_v1.sql,present,present,routine_name-only grant match for authenticated.execute; overload signature not present in remote CSV.,PARTIAL_ROUTINE_NAME_ONLY,Remote CSV lacks function signature/specific_name.,Collect signature-aware read-only evidence.,false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,function_grant,public,entregar_treino,postgres.execute,PARTIALLY_VERIFIED,warning,20260728030000_workout_delivery_integration_v1.sql,present,present,routine_name-only grant match for postgres.execute; overload signature not present in remote CSV.,PARTIAL_ROUTINE_NAME_ONLY,Remote CSV lacks function signature/specific_name.,Collect signature-aware read-only evidence.,false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,function_grant,public,entregar_treino,service_role.execute,REMOTE_ONLY,warning,20260728030000_workout_delivery_integration_v1.sql,absent,present,"Function grant exists only in remote evidence. CSV lacks function arguments/specific_name, so overload match is partial.",PARTIAL_ROUTINE_NAME_ONLY,Remote privilege differs from local baseline/grant contract.,"Classify platform role versus application role, then reconcile grants.",false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,function_grant,public,processar_encerramento_automatico_aluno,postgres.execute,PARTIALLY_VERIFIED,warning,20260716090000_baseline_aruka_v1.sql,present,present,routine_name-only grant match for postgres.execute; overload signature not present in remote CSV.,PARTIAL_ROUTINE_NAME_ONLY,Remote CSV lacks function signature/specific_name.,Collect signature-aware read-only evidence.,false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,function_grant,public,processar_encerramento_automatico_aluno,service_role.execute,PARTIALLY_VERIFIED,warning,20260716090000_baseline_aruka_v1.sql,present,present,routine_name-only grant match for service_role.execute; overload signature not present in remote CSV.,PARTIAL_ROUTINE_NAME_ONLY,Remote CSV lacks function signature/specific_name.,Collect signature-aware read-only evidence.,false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,function_grant,public,salvar_treino_composto,anon.execute,REMOTE_ONLY,critical,20260728030000_workout_delivery_integration_v1.sql,absent,present,"Function grant exists only in remote evidence. CSV lacks function arguments/specific_name, so overload match is partial.",PARTIAL_ROUTINE_NAME_ONLY,Remote privilege differs from local baseline/grant contract.,"Classify platform role versus application role, then reconcile grants.",false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,function_grant,public,salvar_treino_composto,authenticated.execute,PARTIALLY_VERIFIED,warning,20260728030000_workout_delivery_integration_v1.sql,present,present,routine_name-only grant match for authenticated.execute; overload signature not present in remote CSV.,PARTIAL_ROUTINE_NAME_ONLY,Remote CSV lacks function signature/specific_name.,Collect signature-aware read-only evidence.,false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,function_grant,public,salvar_treino_composto,postgres.execute,PARTIALLY_VERIFIED,warning,20260728030000_workout_delivery_integration_v1.sql,present,present,routine_name-only grant match for postgres.execute; overload signature not present in remote CSV.,PARTIAL_ROUTINE_NAME_ONLY,Remote CSV lacks function signature/specific_name.,Collect signature-aware read-only evidence.,false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,function_grant,public,salvar_treino_composto,service_role.execute,REMOTE_ONLY,warning,20260728030000_workout_delivery_integration_v1.sql,absent,present,"Function grant exists only in remote evidence. CSV lacks function arguments/specific_name, so overload match is partial.",PARTIAL_ROUTINE_NAME_ONLY,Remote privilege differs from local baseline/grant contract.,"Classify platform role versus application role, then reconcile grants.",false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,function_grant,public,set_workout_templates_updated_at,anon.execute,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,absent,present,"Function grant exists only in remote evidence. CSV lacks function arguments/specific_name, so overload match is partial.",PARTIAL_ROUTINE_NAME_ONLY,Remote privilege differs from local baseline/grant contract.,"Classify platform role versus application role, then reconcile grants.",false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,function_grant,public,set_workout_templates_updated_at,authenticated.execute,REMOTE_ONLY,warning,20260716090000_baseline_aruka_v1.sql,absent,present,"Function grant exists only in remote evidence. CSV lacks function arguments/specific_name, so overload match is partial.",PARTIAL_ROUTINE_NAME_ONLY,Remote privilege differs from local baseline/grant contract.,"Classify platform role versus application role, then reconcile grants.",false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,function_grant,public,set_workout_templates_updated_at,postgres.execute,PARTIALLY_VERIFIED,warning,20260716090000_baseline_aruka_v1.sql,present,present,routine_name-only grant match for postgres.execute; overload signature not present in remote CSV.,PARTIAL_ROUTINE_NAME_ONLY,Remote CSV lacks function signature/specific_name.,Collect signature-aware read-only evidence.,false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,function_grant,public,set_workout_templates_updated_at,service_role.execute,PARTIALLY_VERIFIED,warning,20260716090000_baseline_aruka_v1.sql,present,present,routine_name-only grant match for service_role.execute; overload signature not present in remote CSV.,PARTIAL_ROUTINE_NAME_ONLY,Remote CSV lacks function signature/specific_name.,Collect signature-aware read-only evidence.,false,true,PENDING_MANUAL_REVIEW
P3,HIGH,REVIEW_REQUIRED,policy,public,alunos,Usuário cadastra seus alunos,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,absent,present,Object exists only in remote evidence.,CATALOG_CSV_AND_LOCAL_CATALOG,Schema contract differs after safe normalization.,Review object-specific diff and design incremental reconciliation only after evidence collection.,false,true,PENDING_MANUAL_REVIEW
P3,HIGH,REVIEW_REQUIRED,policy,public,alunos,Usuário edita seus alunos,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,absent,present,Object exists only in remote evidence.,CATALOG_CSV_AND_LOCAL_CATALOG,Schema contract differs after safe normalization.,Review object-specific diff and design incremental reconciliation only after evidence collection.,false,true,PENDING_MANUAL_REVIEW
P3,HIGH,REVIEW_REQUIRED,policy,public,alunos,Usuário exclui seus alunos,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,absent,present,Object exists only in remote evidence.,CATALOG_CSV_AND_LOCAL_CATALOG,Schema contract differs after safe normalization.,Review object-specific diff and design incremental reconciliation only after evidence collection.,false,true,PENDING_MANUAL_REVIEW
P3,HIGH,REVIEW_REQUIRED,policy,public,alunos,Usuário vê apenas seus alunos,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,absent,present,Object exists only in remote evidence.,CATALOG_CSV_AND_LOCAL_CATALOG,Schema contract differs after safe normalization.,Review object-specific diff and design incremental reconciliation only after evidence collection.,false,true,PENDING_MANUAL_REVIEW
P3,HIGH,REVIEW_REQUIRED,policy,public,alunos,Usuarios podem atualizar seus alunos,LOCAL_ONLY,critical,20260716090000_baseline_aruka_v1.sql,present,absent,Object exists locally but not in remote evidence.,CATALOG_CSV_AND_LOCAL_CATALOG,Schema contract differs after safe normalization.,Review object-specific diff and design incremental reconciliation only after evidence collection.,true,true,PENDING_MANUAL_REVIEW
P3,HIGH,REVIEW_REQUIRED,policy,public,alunos,Usuarios podem cadastrar seus alunos,LOCAL_ONLY,critical,20260716090000_baseline_aruka_v1.sql,present,absent,Object exists locally but not in remote evidence.,CATALOG_CSV_AND_LOCAL_CATALOG,Schema contract differs after safe normalization.,Review object-specific diff and design incremental reconciliation only after evidence collection.,true,true,PENDING_MANUAL_REVIEW
P3,HIGH,REVIEW_REQUIRED,policy,public,alunos,Usuarios podem excluir seus alunos,LOCAL_ONLY,critical,20260716090000_baseline_aruka_v1.sql,present,absent,Object exists locally but not in remote evidence.,CATALOG_CSV_AND_LOCAL_CATALOG,Schema contract differs after safe normalization.,Review object-specific diff and design incremental reconciliation only after evidence collection.,true,true,PENDING_MANUAL_REVIEW
P3,HIGH,REVIEW_REQUIRED,policy,public,alunos,Usuarios podem listar seus alunos,LOCAL_ONLY,critical,20260716090000_baseline_aruka_v1.sql,present,absent,Object exists locally but not in remote evidence.,CATALOG_CSV_AND_LOCAL_CATALOG,Schema contract differs after safe normalization.,Review object-specific diff and design incremental reconciliation only after evidence collection.,true,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,table_grant,public,aceites_legais,anon.SELECT,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,absent,present,Object exists only in remote evidence.,CATALOG_CSV_AND_LOCAL_CATALOG,Remote privilege differs from local baseline/grant contract.,"Classify platform role versus application role, then reconcile grants.",false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,REVIEW_REQUIRED,table_grant,public,acompanhamento_eventos,anon.SELECT,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,absent,present,Object exists only in remote evidence.,CATALOG_CSV_AND_LOCAL_CATALOG,Remote privilege differs from local baseline/grant contract.,"Classify platform role versus application role, then reconcile grants.",false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,REVIEW_REQUIRED,table_grant,public,alunos,anon.SELECT,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,absent,present,Object exists only in remote evidence.,CATALOG_CSV_AND_LOCAL_CATALOG,Remote privilege differs from local baseline/grant contract.,"Classify platform role versus application role, then reconcile grants.",false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,table_grant,public,anamneses,anon.SELECT,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,absent,present,Object exists only in remote evidence.,CATALOG_CSV_AND_LOCAL_CATALOG,Remote privilege differs from local baseline/grant contract.,"Classify platform role versus application role, then reconcile grants.",false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,table_grant,public,aoe_audit_events,anon.SELECT,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,absent,present,Object exists only in remote evidence.,CATALOG_CSV_AND_LOCAL_CATALOG,Remote privilege differs from local baseline/grant contract.,"Classify platform role versus application role, then reconcile grants.",false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,table_grant,public,aoe_decision_traces,anon.SELECT,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,absent,present,Object exists only in remote evidence.,CATALOG_CSV_AND_LOCAL_CATALOG,Remote privilege differs from local baseline/grant contract.,"Classify platform role versus application role, then reconcile grants.",false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,table_grant,public,aoe_decisions,anon.SELECT,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,absent,present,Object exists only in remote evidence.,CATALOG_CSV_AND_LOCAL_CATALOG,Remote privilege differs from local baseline/grant contract.,"Classify platform role versus application role, then reconcile grants.",false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,table_grant,public,aoe_human_reviews,anon.SELECT,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,absent,present,Object exists only in remote evidence.,CATALOG_CSV_AND_LOCAL_CATALOG,Remote privilege differs from local baseline/grant contract.,"Classify platform role versus application role, then reconcile grants.",false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,LOW,table_grant,public,aoe_idempotency_keys,anon.SELECT,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,absent,present,Object exists only in remote evidence.,CATALOG_CSV_AND_LOCAL_CATALOG,Remote privilege differs from local baseline/grant contract.,"Classify platform role versus application role, then reconcile grants.",false,true,PENDING_MANUAL_REVIEW
P3,REVIEW_REQUIRED,REVIEW_REQUIRED,table_grant,public,assinaturas,anon.SELECT,REMOTE_ONLY,critical,20260716090000_baseline_aruka_v1.sql,absent,present,Object exists only in remote evidence.,CATALOG_CSV_AND_LOCAL_CATALOG,Remote privilege differs from local baseline/grant contract.,"Classify platform role versus application role, then reconcile grants.",false,true,PENDING_MANUAL_REVIEW
